3 3 3 3 3 10 10 10 10 10 -88 -95 10 10 17 10 10 17 10 17 17 3 3 3 3 10 3 3 -32 -25 3 3 10 3 10 -25 10 10 10 17 10 10 17 -95 17 17 10 10 17 10 17 -18 10 -88 17 17
15 1 -6 -6 1 1 15 8 8 15 15 -6 -6 1 1 -34 -6 -6 -6 -6 1 -104 29 29 1 1 15 15 -13 -13 -13 15 15 15 15 -13 29 29 1 1 -104 29 29 29 29 -104 -13 15 15 15 15 -13 -13 -13 15 15
-2 12 12 5 -9 12 5 5 -2 -16 -100 19 12 -2 19 12 -2 19 -9 12 -2 19 19 12 -2 19 -107 -9 12 -2 -9 12 -2 5 -9 12 26 19 -100 26 19 5 26 -2 19 5 -2 19 5 12 -2 19 12 -107 19 12
22 15 15 -104 22 15 8 8 -6 15 8 1 -13 8 1 -13 8 1 -6 -13 8 -90 15 22 22 15 8 15 15 8 15 15 8 22 15 -90 1 8 8 1 8 -97 1 15 8 8 1 1 -6 8 1 1 8 1 1 8
20 13 13 -106 20 20 6 6 -8 13 13 -1 -15 6 6 -15 6 6 -8 -8 13 13 13 20 -120 -15 6 13 13 13 13 13 13 20 20 -15 -1 6 6 6 6 6 6 13 13 -22 -1 -1 -106 6 6 6 6 6 6 13
17 -95 10 3 10 10 17 -88 10 17 17 10 3 10 10 3 10 10 3 3 10 17 17 10 -88 17 10 3 10 10 3 10 10 3 3 10 17 10 17 -88 10 17 17 10 10 17 3 10 10 3 3 10 -32 -32 -25 -32
12 5 5 5 -9 12 12 12 12 -2 -86 5 5 -9 12 5 -9 12 -9 12 -2 19 -86 19 5 26 12 12 -2 -86 12 -2 19 -2 19 5 19 -86 5 26 19 5 26 5 26 12 12 -2 19 -2 19 5 -2 -86 5 5
19 12 5 5 12 12 19 12 12 -86 19 5 5 12 -93 -2 5 5 5 5 12 -86 12 12 19 19 5 5 12 12 -2 5 5 5 5 -93 12 12 19 19 -100 12 12 12 12 19 -2 5 5 5 5 12 -2 -2 5 5
19 12 5 12 12 5 19 12 19 -86 12 5 -93 12 5 5 5 -2 12 5 5 -86 12 19 19 12 5 12 12 5 5 5 -2 12 5 -100 12 19 19 12 -93 12 5 19 12 12 5 5 -2 12 5 5 5 -2 -2 5
17 31 10 3 17 17 24 3 -4 10 10 -123 -25 24 24 -46 3 3 -4 -4 10 -102 17 10 -11 -11 31 24 3 3 3 17 17 10 10 -116 24 17 -4 -4 -4 10 10 3 3 -18 -25 24 24 17 17 -4 -4 -4 10 3
13 -22 13 -127 13 6 13 13 13 -8 6 13 -22 13 6 13 13 6 13 6 6 13 13 13 -8 6 13 -22 13 6 13 13 6 13 6 6 13 13 -8 6 13 -113 6 -8 6 -15 13 13 -99 13 6 6 13 6 6 6
12 5 12 12 12 12 5 12 -93 12 12 5 5 5 -100 12 12 12 12 12 12 5 12 12 -93 12 5 5 5 5 12 12 -93 12 12 12 5 5 5 5 12 12 12 12 12 12 5 5 5 5 5 5 -93 12 12 12
3 3 3 3 3 10 10 -95 10 10 17 10 10 10 17 10 10 17 10 17 -88 3 3 3 3 10 3 3 3 10 3 3 10 3 -95 10 10 10 10 -88 10 10 17 10 17 17 -25 -25 17 -25 17 17 -25 17 17 17
8 22 -27 -27 22 22 8 -6 -6 8 8 8 8 22 22 -146 8 8 8 8 22 -13 8 8 -13 -13 22 22 -34 -34 -27 22 22 22 22 -34 8 8 -13 -13 -6 8 8 8 8 -13 8 22 22 22 22 -139 8 8 22 22
-6 15 -6 -13 15 15 22 -139 -41 22 22 22 15 8 8 -41 22 22 15 15 8 15 -6 -13 15 15 15 8 -34 -34 -13 15 15 8 8 -34 22 15 8 8 -41 22 22 15 15 8 15 8 8 1 1 -146 15 15 8 1
-20 8 15 8 8 -34 15 22 15 15 -27 15 -97 8 1 15 15 8 8 1 1 15 22 15 15 -27 -90 8 8 1 15 15 8 8 1 1 22 15 15 8 -13 -118 15 -20 8 8 15 15 8 8 1 1 -20 8 8 1
13 27 20 -106 13 13 13 6 -15 -1 -1 20 -1 13 13 -8 6 6 -15 -15 -1 -15 -22 13 6 6 -113 27 20 20 20 13 13 13 13 6 -22 13 6 6 6 -1 -1 -1 -1 -8 20 13 13 13 13 -99 6 6 -1 -1
22 22 1 -111 29 22 15 -6 -13 22 15 -6 -13 22 15 -34 1 -6 -6 -13 22 -6 8 22 -104 -6 8 22 1 -6 1 15 8 29 22 1 1 15 -6 -13 -6 8 1 22 15 -6 -6 8 1 22 15 -111 1 -6 8 22
10 10 3 3 17 17 10 3 -102 17 17 3 3 17 17 -4 -95 10 10 10 24 -18 10 10 -11 -11 10 10 -46 -46 3 17 17 17 17 -39 10 10 -11 -11 3 17 17 17 17 -4 3 17 17 17 17 -39 10 -95 24 24
15 -6 -6 -111 22 22 15 15 15 8 8 -111 -6 22 22 -6 22 22 22 22 -6 8 8 8 1 1 -13 -13 15 15 -13 15 15 15 15 -13 8 8 1 1 8 1 1 1 1 -132 -13 15 15 15 15 -13 15 15 -13 -13
15 -27 8 8 8 -27 15 -90 15 15 15 8 8 8 -27 8 8 8 8 8 8 15 15 15 -90 15 8 8 8 -27 8 8 8 8 8 8 15 -90 15 15 15 15 15 15 15 15 8 8 8 8 8 8 -27 -27 -27 -27
6 20 6 -113 13 13 13 -1 -15 6 6 13 -1 20 20 -15 6 6 -8 -8 13 13 -1 6 6 6 13 20 -15 -15 6 6 6 13 13 -22 -99 13 13 13 -1 -1 -1 6 6 6 13 13 13 20 20 -120 6 6 6 13
26 26 12 -93 12 12 26 12 12 12 12 -93 12 12 12 -2 -2 -2 -2 -2 -2 -100 26 26 -9 -9 26 26 -9 -9 12 12 12 12 12 -23 26 26 -9 -9 -93 12 12 12 12 -23 12 12 12 12 12 -23 -2 -2 -2 -2
13 20 -8 -120 20 20 20 -8 -15 20 20 -1 -8 27 27 -36 -1 -1 -8 -8 27 -8 -1 13 -8 -8 6 20 -1 -1 -8 6 6 20 20 -1 6 20 -36 -36 -8 6 6 20 20 -36 -1 13 13 27 27 -134 -1 -1 13 27
24 24 17 -88 24 24 24 17 17 -116 -11 -88 17 24 24 10 17 17 17 17 -11 10 3 3 10 10 3 3 10 -95 -4 3 3 3 3 10 3 3 10 10 -4 3 3 3 3 -25 -4 3 3 3 3 10 -4 -4 3 3
15 29 -27 -125 29 29 8 -13 -6 8 8 1 8 22 22 -48 1 1 8 8 22 -6 8 15 -6 -6 22 29 -27 -27 -27 22 22 29 29 -27 1 8 -13 -13 -13 1 1 8 8 -13 1 15 15 22 22 -139 1 1 15 22
17 -32 24 -32 17 -4 17 -102 17 -4 10 24 -32 17 -4 24 3 17 17 -4 10 17 3 17 -4 10 24 -137 17 -4 24 3 17 17 -4 10 3 17 -4 10 3 -18 -4 -4 10 -11 24 3 17 17 -4 10 3 17 -109 10
17 10 -4 -4 24 17 -11 10 10 -32 -39 3 3 -4 -11 -11 17 10 17 10 -32 17 3 3 31 24 -109 -4 24 17 -18 10 3 -95 3 31 10 10 3 -4 -4 24 17 24 17 -130 -11 17 10 17 10 3 3 -4 24 24
-15 13 -36 -36 20 20 6 -8 -8 13 13 20 20 6 6 -134 27 27 27 27 -8 -1 -15 -15 6 6 13 13 -1 -1 -36 20 20 20 20 -15 6 6 -8 -8 -8 13 13 13 13 -22 20 6 6 6 6 -134 27 27 -8 -8
31 31 17 -88 17 17 31 17 17 -88 17 -88 17 17 17 3 3 3 3 3 3 -109 17 17 17 -18 17 17 17 -18 3 3 3 3 3 3 17 17 17 -18 3 3 3 3 3 3 3 3 3 3 3 3 -11 -11 -11 -11
17 3 10 -88 3 10 10 17 24 10 -88 3 10 -4 3 17 3 10 10 17 3 10 17 24 10 17 3 10 -4 -102 17 3 10 10 17 3 10 17 3 10 -116 -25 17 -18 24 10 10 -4 3 3 10 -4 -25 17 3 10
15 -97 8 15 15 15 8 -97 15 15 15 1 8 8 8 8 8 8 15 -6 15 8 8 15 -90 15 1 8 8 8 8 8 8 15 -6 15 1 8 8 8 8 8 8 15 -6 15 1 1 1 8 -13 8 8 -13 8 -111
8 8 8 -90 1 15 1 1 8 -6 8 1 8 -6 8 8 -6 8 1 15 1 -125 15 22 8 -13 15 22 8 -13 22 8 22 15 29 15 8 15 1 -20 15 1 15 8 22 8 15 1 15 8 22 8 -27 -118 -27 -20
19 -9 19 -9 19 -9 12 -100 12 5 12 12 -16 12 -16 12 5 12 12 -16 12 19 12 19 -93 19 19 -114 19 -9 19 12 19 19 -9 19 5 12 5 12 5 -2 5 5 12 5 12 5 12 12 -16 12 5 12 -100 12
3 3 10 -95 17 17 -11 -4 -4 3 3 -4 -4 3 3 3 10 10 10 10 17 3 10 10 17 17 10 10 -18 -18 17 24 24 24 24 -109 -4 -4 3 3 3 -95 10 10 10 17 3 10 10 10 10 -18 17 -88 24 24
3 31 3 -102 31 24 10 -18 -18 10 3 10 10 3 -4 -18 10 3 10 3 -4 31 -102 3 31 24 31 31 -116 -18 3 31 24 31 24 -18 10 10 3 -4 -18 10 3 10 3 -4 10 3 -4 3 -4 -46 10 3 -4 -4
2 2 2 -19 2 2 2 2 2 2 -19 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 -5 -5 2 2 2 2 2 -5 -19 2 2 2 2 2 2 2 2 2 2 2 2 2 2 -5 -19 2 2 2
15 15 15 -90 8 8 15 15 15 8 8 -90 15 8 8 15 8 8 8 8 -20 15 -90 15 8 8 15 15 8 8 15 8 8 8 8 -20 15 -90 8 8 15 8 8 8 8 -20 15 8 8 8 8 -20 8 8 -20 -20
19 26 5 -100 19 26 -2 12 12 -9 -2 19 19 -2 -100 -2 12 19 12 19 -2 19 -2 -2 12 19 -100 5 19 26 -16 -2 5 -2 5 19 12 12 -9 -2 -9 5 12 5 12 -114 -2 12 19 12 19 -2 -9 -2 12 12
-4 24 -4 -109 24 24 17 -116 -11 17 17 17 17 10 10 -11 17 17 17 17 10 17 -11 -11 17 17 17 17 -25 -25 -11 17 17 17 17 -25 10 10 3 3 -18 10 10 10 10 3 10 3 3 3 3 -144 10 10 3 3
-8 -1 -1 -1 13 -1 -1 -1 -1 -92 -1 6 6 20 6 -15 20 6 20 6 20 -1 -1 -1 13 -1 6 6 -15 -29 -15 20 6 20 6 -15 6 6 20 6 -15 20 6 20 6 20 -8 27 13 27 13 -113 -99 -8 27 27
-4 24 -4 -109 24 24 10 -18 -18 10 10 10 10 3 3 -18 10 10 10 10 3 24 -109 -4 24 24 24 24 -18 -18 -4 24 24 24 24 -18 10 10 3 3 -18 10 10 10 10 3 10 3 3 3 3 -144 10 10 3 3
17 10 3 3 10 17 24 -88 17 24 31 10 10 -18 -11 3 10 17 10 17 -116 -95 3 3 10 17 -4 -4 3 10 -11 -4 3 -4 3 10 10 10 17 24 3 10 17 10 -88 24 -4 3 10 3 10 -18 -4 3 10 10
5 19 -100 5 19 12 12 -2 -2 12 5 12 -93 26 19 -2 12 5 12 5 19 -16 5 5 -16 -23 19 19 -2 -9 5 19 12 19 12 -9 12 12 -9 -16 -2 12 5 12 5 -16 12 26 19 26 19 -107 -93 5 19 19
-4 3 10 -95 3 3 3 10 10 3 3 -88 17 10 10 24 17 17 17 17 10 -4 3 3 -4 -4 10 10 3 3 17 10 10 10 10 3 10 10 -102 3 17 10 10 10 10 3 24 17 17 17 17 10 -11 -116 -18 -18
12 12 -2 -100 12 26 5 -9 -2 5 19 -9 -2 5 19 -16 -9 5 -2 12 19 -9 12 19 -9 -100 12 19 -9 5 5 12 26 19 33 5 5 12 -16 -2 -2 5 19 12 26 -2 -2 5 19 12 26 -107 -2 -93 19 26
15 29 -20 -20 29 22 8 -6 -6 8 1 8 8 22 15 -146 8 1 8 1 15 -6 15 15 -6 -13 29 29 -132 -34 -20 29 22 29 22 -34 8 8 -13 -20 -6 8 1 8 1 -20 8 22 15 22 15 -41 8 1 15 15
-2 5 -2 -2 -2 -2 5 -2 -2 -2 -2 5 5 5 5 -2 -2 -2 -2 -2 -2 19 12 12 -93 12 19 19 19 -86 12 12 12 12 12 12 19 -86 19 19 12 12 12 12 12 12 19 -86 19 19 19 19 12 -93 12 12
10 31 3 -102 24 24 17 -11 -11 10 10 -95 10 31 31 -18 3 3 3 3 24 -4 3 3 -11 -11 24 24 -25 -25 -4 17 17 17 17 -32 10 10 -4 -4 -18 3 3 3 3 -11 3 24 24 24 24 -130 -4 -4 17 17
8 15 15 -90 22 15 -34 -34 1 8 1 -27 8 15 8 8 15 8 15 8 15 8 8 8 15 8 15 15 -13 -20 15 22 15 22 15 -118 -34 1 8 1 1 8 1 8 1 8 8 15 8 15 8 -20 -90 8 15 15
-125 -20 15 15 22 8 -20 15 15 22 8 15 15 22 8 15 22 8 22 8 -90 -27 8 8 15 1 8 8 15 1 8 15 1 15 1 8 8 8 15 1 8 15 1 15 1 8 -27 -20 1 -20 1 8 -125 1 8 8
